JPAV,#genre#
一本道355,https://vip4.ddyunbo.com/20210922/cZJD52io/index.m3u8
一本道356,https://vip4.ddyunbo.com/20210922/kqQTajAW/index.m3u8
一本道357,https://vip4.ddyunbo.com/20210922/LXYarClf/index.m3u8
一本道358,https://vip4.ddyunbo.com/20211006/mEs6RYE3/index.m3u8
一本道359,https://vip4.ddyunbo.com/20210626/Z5K4lMMI/index.m3u8
一本道360,https://vip4.ddyunbo.com/20211006/HUj8d2tf/index.m3u8
一本道361,https://vip4.ddyunbo.com/20211006/To4MV7TZ/index.m3u8
一本道362,https://vip4.ddyunbo.com/20211006/XmTyfzYu/index.m3u8
一本道363,https://vip4.ddyunbo.com/20211006/Dn8ngt8e/index.m3u8
一本道364,https://vip4.ddyunbo.com/20211006/Kow97Lx6/index.m3u8
一本道365,https://vip4.ddyunbo.com/20211006/UPwWXKl9/index.m3u8
一本道366,https://vip4.ddyunbo.com/20211006/Y62zpf6L/index.m3u8
一本道367,https://vip4.ddyunbo.com/20211005/SYDd5xWr/index.m3u8
一本道368,https://vip4.ddyunbo.com/20211005/n9LPBhif/index.m3u8
一本道369,https://vip4.ddyunbo.com/20211005/bTBA2rYf/index.m3u8
一本道370,https://vip4.ddyunbo.com/20211005/Hb6lDfFe/index.m3u8
一本道371,https://vip4.ddyunbo.com/20211006/boVFiInT/index.m3u8
一本道372,https://vip4.ddyunbo.com/20211006/nXs8uftR/index.m3u8
一本道373,https://vip4.ddyunbo.com/20210626/JXkUNpq5/index.m3u8
一本道374,https://vip4.ddyunbo.com/20211006/K5qZ5lRb/index.m3u8
一本道375,https://vip4.ddyunbo.com/20211006/KHQXHnfG/index.m3u8
一本道376,https://vip4.ddyunbo.com/20211006/Hy7MlvJg/index.m3u8
一本道377,https://vip4.ddyunbo.com/20211006/Hj6NmNOO/index.m3u8
一本道378,https://vip4.ddyunbo.com/20211006/zVy5Zqsf/index.m3u8
一本道379,https://vip4.ddyunbo.com/20211006/tdv4D0Oe/index.m3u8
一本道380,https://vip4.ddyunbo.com/20211006/UBUyo0Ja/index.m3u8
一本道381,https://vip4.ddyunbo.com/20211006/ODWxeXLJ/index.m3u8
一本道382,https://vip4.ddyunbo.com/20210808/N0Fit2w5/index.m3u8
一本道383,https://vip4.ddyunbo.com/20210808/NaJo7Bk7/index.m3u8
一本道384,https://vip4.ddyunbo.com/20211006/RyF5AYUB/index.m3u8
一本道385,https://vip4.ddyunbo.com/20211006/U9fDn8yT/index.m3u8
一本道386,https://vip4.ddyunbo.com/20211006/FZmD6qfa/index.m3u8
一本道387,https://vip4.ddyunbo.com/20211006/sCxN7f1K/index.m3u8
一本道388,https://vip4.ddyunbo.com/20210808/mbHH74Q5/index.m3u8
一本道389,https://vip4.ddyunbo.com/20211006/37MxZCm9/index.m3u8
一本道390,https://vip4.ddyunbo.com/20211005/nxZGAsHA/index.m3u8
一本道391,https://vip4.ddyunbo.com/20211005/xzypeyYf/index.m3u8
一本道392,https://vip4.ddyunbo.com/20211006/DNpAiWO9/index.m3u8
一本道393,https://vip4.ddyunbo.com/20210808/6bBWyYYx/index.m3u8
一本道394,https://vip4.ddyunbo.com/20210808/Pf1jWJ54/index.m3u8
一本道395,https://vip4.ddyunbo.com/20210626/yasWpN6k/index.m3u8
一本道,http://video1.rhsj520.com:8091/nyrm3/20180105/3/050313-328/1500kb/hls/index.m3u8
二本道,http://video1.rhsj520.com:8091/nyrm3/heyzo337/heyzo_hd_0431_full/1500kb/hls/index.m3u8
JP GIRL,https://edpvev.aiwuci.com/20211117/IQUl8MJg/index.m3u8
AVTV,#genre#
潘多拉粉红,http://sl.tmtv.me/20201226/ubtl.php?cid=411#p5p://0818.02686.cc:20012/5f3f26e00005c41d0a2fc74dc6d2ac31
日本娱,https://5ed5d165c218d.streamlock.net:441/free/Stream1/playlist.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/chunklist.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/chunklist_w1523462549.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/media-u7n7u13fd_w1523462549_12518.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/playlist.m3u8
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/chunklist.m3u8
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/chunklist_w1523462550.m3u8
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/media-u1ccux5o7_w1523462550_12537.m3u8
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/playlist.m3u8
Playboy,mitv://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790.ts
LOOK,mitv://ns2.hellotvvod.com:9906/5f6f13fd000df5af9efa871e6c7b3ce4.ts
松视1台,mitv://ns2.hellotvvod.com:9906/5f897f67000298ef2eafc978696968c5.ts
彩虹e台,mitv://ns2.hellotvvod.com:9906/5f8981c0000ec1bd2eb8f83d6e1d70ec.ts
彩虹MOIVE,mitv://ns2.hellotvvod.com:9906/5f8981c1000557c82eb8f9b427146e0f.ts
潘朵拉完美,mitv://ns2.hellotvvod.com:9906/5f89837800056df62ebfac9c6a20310d.ts
惊艳电影台,mitv://ns2.hellotvvod.com:9906/5f898378000aecef2ebfae03144d6e94.ts
松视2台,mitv://ns2.hellotvvod.com:9906/5f89837900017eef2ebfaf7a483e2b6a.ts
JStar极限电影台,mitv://ns2.hellotvvod.com:9906/5f8984c100059f812ec4b1c42bbd637b.ts
花花公子,P2p://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790
花花公子,p2p://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790.ts
LOOK,P2p://147.135.39.171:9906/5f3416f00002c5c78ac1088558b855d5
极限电影台,P2p://147.135.39.171:9906/5f36af0b000596f594e332a916d829bd
LOOK,P2p://147.135.39.171:9906/5f530073000d434703817f6723af2397
松视1台,p2p://fccseuro.pvbox.live:18912/5c18f8fb00064883ab4a7502e99eb880.ts
松视2台,p2p://fccseuro.pvbox.live:18912/5c18f8f7000d865da227cc18456f9b78.ts
松视3台,p2p://fccseuro.pvbox.live:18912/5c18f9020004cea3f2f4f4dfb50c3fe2.ts
LOOK,p2p://ns1.hellotvvod.com:9906/5f6f13fd000df5af9efa871e6c7b3ce4.ts
LOOK,P2p://ns1.hellotvvod.com:9906/5f6f13fd000df5af9efa871e6c7b3ce4.ts
松视1台,p2p://ns1.hellotvvod.com:9906/5f897f67000298ef2eafc978696968c5.ts
松视1台,P2p://ns1.hellotvvod.com:9906/5f897f67000298ef2eafc978696968c5.ts
彩虹e台,p2p://ns1.hellotvvod.com:9906/5f8981c0000ec1bd2eb8f83d6e1d70ec.ts
彩虹e台,P2p://ns1.hellotvvod.com:9906/5f8981c0000ec1bd2eb8f83d6e1d70ec.ts
彩虹MOIVE,P2p://ns1.hellotvvod.com:9906/5f8981c1000557c82eb8f9b427146e0f.ts
潘多拉完美,p2p://ns1.hellotvvod.com:9906/5f89837800056df62ebfac9c6a20310d.ts
潘多拉玩美,P2p://ns1.hellotvvod.com:9906/5f89837800056df62ebfac9c6a20310d.ts
惊艳电影台,p2p://ns1.hellotvvod.com:9906/5f898378000aecef2ebfae03144d6e94.ts
惊艳电影台,P2p://ns1.hellotvvod.com:9906/5f898378000aecef2ebfae03144d6e94.ts
松视2台,p2p://ns1.hellotvvod.com:9906/5f89837900017eef2ebfaf7a483e2b6a.ts
松视2台,P2p://ns1.hellotvvod.com:9906/5f89837900017eef2ebfaf7a483e2b6a.ts
极限电影台,p2p://ns1.hellotvvod.com:9906/5f8984c100059f812ec4b1c42bbd637b.ts
JStar极限电影台,P2p://ns1.hellotvvod.com:9906/5f8984c100059f812ec4b1c42bbd637b.ts
LOOK,P2p://ns2.hellotvvod.com:9906/5f6f13fd000df5af9efa871e6c7b3ce4.ts#P2p://51.81.90.178:9906/5f6f13fd000df5af9efa871e6c7b3ce4.ts
松视1台,P2p://ns2.hellotvvod.com:9906/5f897f67000298ef2eafc978696968c5.ts
彩虹e台,P2p://ns2.hellotvvod.com:9906/5f8981c0000ec1bd2eb8f83d6e1d70ec.ts
彩虹MOIVE,P2p://ns2.hellotvvod.com:9906/5f8981c1000557c82eb8f9b427146e0f.ts
潘多拉玩美,P2p://ns2.hellotvvod.com:9906/5f89837800056df62ebfac9c6a20310d.ts
惊艳电影台,P2p://ns2.hellotvvod.com:9906/5f898378000aecef2ebfae03144d6e94.ts
松视2台,P2p://ns2.hellotvvod.com:9906/5f89837900017eef2ebfaf7a483e2b6a.ts
极限电影台,P2p://ns2.hellotvvod.com:9906/5f8984c100059f812ec4b1c42bbd637b.ts#P2p://51.81.90.178:9906/5f8984c100059f812ec4b1c42bbd637b.ts
香蕉台,p5p://0818.02686.cc:20012/5f3f24c1000af48d0a277f8997de9d5f
香蕉台,p5p://0818.02686.cc:20012/5f3f24c1000af48d0a277f8997de9d5f.ts
惊艳电影台,p5p://0818.02686.cc:20012/5f3f25da000e99280a2bca20680560c2
惊艳电影台,p5p://0818.02686.cc:20012/5f3f25da000e99280a2bca20680560c2.ts
潘多拉粉红,p5p://0818.02686.cc:20012/5f3f26e00005c41d0a2fc74dc6d2ac31
潘多拉粉红,p5p://0818.02686.cc:20012/5f3f26e00005c41d0a2fc74dc6d2ac31.ts
潘多拉玩美,p5p://0818.02686.cc:20012/5f3f278f00023acc0a3271fd50ba8d23
潘多拉玩美,p5p://0818.02686.cc:20012/5f3f278f00023acc0a3271fd50ba8d23.ts
潘多拉完美,p5p://0818.02686.cc:20012/5f3f278f00023acc0a3271fd50ba8d23.ts
HAPPY,p5p://0818.02686.cc:20012/5f3f298b000350920a3a32a46e3f183f
HAPPY,p5p://0818.02686.cc:20012/5f3f298b000350920a3a32a46e3f183f.ts
HOT,p5p://0818.02686.cc:20012/5f3f2a31000938130a3cbc97aa35e26d
HOT,p5p://0818.02686.cc:20012/5f3f2a31000938130a3cbc97aa35e26d.ts
彩虹e台,p5p://0818.02686.cc:20012/5f3f2a7800019ef50a3dcffdb1daa619
彩虹e台,p5p://0818.02686.cc:20012/5f3f2a7800019ef50a3dcffdb1daa619.ts
彩虹MOIVE,p5p://0818.02686.cc:20012/5f3f2b350002131a0a40b263a63e9fdf
彩虹MOIVE,p5p://0818.02686.cc:20012/5f3f2b350002131a0a40b263a63e9fdf.ts
彩虹K,p5p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156
K频道,p5p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156
彩虹K,p5p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156.ts
K频道,p5p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156.ts
松视1台,p5p://0818.02686.cc:20012/5f3f2c2b000f126c0a4476a7dee5d96c
松视1台,p5p://0818.02686.cc:20012/5f3f2c2b000f126c0a4476a7dee5d96c.ts
松视3台,p5p://0818.02686.cc:20012/5f3f2cc700001f430a46d433c00cd7cd
松视3台,p5p://0818.02686.cc:20012/5f3f2cc700001f430a46d433c00cd7cd.ts
松视2台,p5p://0818.02686.cc:20012/5f3f2d57000388660a4907928a6b1097.ts
松视2台,p5p://0818.02686.cc:20012/5f486541000e03532e4b74511bfe562e
松视2台,p5p://0818.02686.cc:20012/5f486541000e03532e4b74511bfe562e.ts
香蕉台,p5p://104.194.8.20:20012/5f3f24c1000af48d0a277f8997de9d5f.ts
惊艳电影台,p5p://104.194.8.20:20012/5f3f25da000e99280a2bca20680560c2.ts
潘多拉完美,p5p://104.194.8.20:20012/5f3f278f00023acc0a3271fd50ba8d23.ts
HAPPY,p5p://104.194.8.20:20012/5f3f298b000350920a3a32a46e3f183f.ts
HOT,p5p://104.194.8.20:20012/5f3f2a31000938130a3cbc97aa35e26d.ts
彩虹e台,p5p://104.194.8.20:20012/5f3f2a7800019ef50a3dcffdb1daa619.ts
彩虹MOIVE,p5p://104.194.8.20:20012/5f3f2b350002131a0a40b263a63e9fdf.ts
彩虹K,p5p://104.194.8.20:20012/5f3f2b9e0005cb370a424d7f07df7156.ts
松视1台,p5p://104.194.8.20:20012/5f3f2c2b000f126c0a4476a7dee5d96c.ts
松视3台,p5p://104.194.8.20:20012/5f3f2cc700001f430a46d433c00cd7cd.ts
松视2台,p5p://104.194.8.20:20012/5f486541000e03532e4b74511bfe562e.ts
松视1台,p5p://170.178.167.10:9906/5bfff192000077aa0018cec479c2383b.ts
松视2台,p5p://170.178.167.10:9906/5bfff19200027fcc0018cf49a3f69133.ts
热,p5p://170.178.167.10:9906/5bfff192000468420018cfc66db05301.ts
电影台,p5p://170.178.167.10:9906/5bfff192000650a50018d043ad70c86b.ts
彩虹MOIVE,p5p://170.178.167.10:9906/5bfff192000a21b30018d13eddf7c1f0.ts
欧美06,p5p://170.178.167.10:9906/5bfff19c000dd4200018f9405169283d.ts
US GIRL,https://t33.cdn2020.com/video/m3u8/2025/08/15/ca44971d/index.m3u8
sex8普朗克,https://t33.cdn2020.com/video/m3u8/2025/11/29/76a8e72b/index.m3u8
sex8史莱姆,https://t33.cdn2020.com/video/m3u8/2025/11/29/032966cc/index.m3u8
港台三级(90部),#genre#
1军阀趣史,https://play.xluuss.com/play/DdwjD9wb/index.m3u8
2新七擒七纵七色狼,https://jkunnzyx.com/20250426/uToXhon9/index.m3u8
3倩女幽魂,https://jkunnzyx.com/20250423/nU0wWqCw/2000kb/hls/index.m3u8
4艳降勾魂,https://jkunnzyx.com/20250422/QZeJpxSo/2000kb/hls/index.m3u8
5唐朝禁宫秘史,https://jkunnzyx.com/20250422/IzZnh5aN/2000kb/hls/index.m3u8
6唐朝豪放女,https://jkunnzyx.com/20250422/ACOOZ77D/2000kb/hls/index.m3u8?t=1759862410098
7禁春,https://jkunnzyx.com/20250420/C6pNQeJa/2000kb/hls/index.m3u8
8聊斋艳谭之月宫宝盒,https://vip1.lz-cdn1.com/20220602/7244_b84ad9e5/1200k/hls/mixed.m3u8
9惊变,https://jkunnzyx.com/20250216/DcmNwFCD/2000kb/hls/index.m3u8
10玉蒲团之偷情宝鉴,https://sex8sex811.com/20250726/gyeUh9IH/3000kb/hls/index.m3u8
11鸭王,https://vip1.lz-cdn.com/20220917/33110_558f97e4/1200k/hls/mixed.m3u8
12鸭王2：鸡同鸭恋,https://sex8sex811.com/20250720/ZVJOiFu6/3000kb/hls/index.m3u8
13玉蒲团之玉女心经,https://vip.lzcdn2.com/20220525/7634_7f4228f1/1200k/hls/mixed.m3u8
14聊斋画皮,https://vip1.lz-cdn1.com/20220602/7246_8dec3f14/1200k/hls/mixed.m3u8
15聊斋婴宁,https://vip1.lz-cdn1.com/20220602/7243_6ac4f584/1200k/hls/mixed.m3u8
16聊斋荷花三娘子,https://vip1.lz-cdn1.com/20220602/7247_71485294/1200k/hls/mixed.m3u8
17金瓶梅,https://vip1.lz-cdn1.com/20220516/5775_36eacadc/1200k/hls/mixed.m3u8
18金瓶梅2,https://vip1.lz-cdn1.com/20220516/5774_3b77c66d/1200k/hls/mixed.m3u8
193D肉蒲团之极乐宝鉴,https://vip1.lz-cdn.com/20220917/33091_abc5295d/1200k/hls/mixed.m3u8
20一路向西,https://vip1.lz-cdn.com/20220917/33114_9987901b/index.m3u8
21血恋,https://play.subokk.com/play/BeXoMrvd/index.m3u8
22血恋2,https://1.mysqldata3202s4l.com/20220906/vTtXOZiJ/index.m3u8
23鸭之一族,https://vip.lz15uu.com/20221016/425_d50261a1/index.m3u8
24五月樱唇,https://vostrely.com/20230510/TmmcwJpA/index.m3u8?t=1764471414752
25青楼十二房,https://yzzy.play-cdn7.com/20220701/2057_5582dfdc/index.m3u8?t=1764471518907
26现代情欲篇之换妻档案,https://v8.yuglf.com/202310/16/4j17Meq1LR1/video/index.m3u8?t=1764471651631
27舞男情未了,https://v.huosucdn.com/20251012/4HbI8O9k/index.m3u8
28桃色香居,https://yzzy.play-cdn14.com/20230728/30714_4c69114e/index.m3u8?t=1764472133794
29花街狂奔,https://svip.high23-playback.com/20240730/25025_60d99e11/index.m3u8?t=1764472224721
30三度诱惑,https://yzzy.play-cdn8.com/20220705/1308_6ed1e7c5/index.m3u8?t=1764472324424
31三夫,https://play.subokk.com/play/hls/QeZwkB5a/index.m3u8
32不文女学堂,https://v1.1bbffvip.com/20240714/r8cPwT4f/index.m3u8?t=1764489799259
33挡不住的风情,https://yzzy.play-cdn7.com/20220629/1259_f08bbff3/index.m3u8?t=1764490077323
34爱的精灵(李丽珍),https://s1.bfllvip.com/video/aidejingling/HD%E4%B8%AD%E5%AD%97/index.m3u8?t=1764490232892
35酱爆泡沫天国,https://play.subokk.com/play/mepgDM2d/index.m3u8
36蜜桃成熟时,https://play.phimgood.com/20250829/25929_0283ed0e/index.m3u8
37蜜桃成熟时2同居关系,https://vostrely.com/20230509/IpkC7qSA/index.m3u8?t=1764490590670
38蜜桃成熟时3蜜桃仙子,https://ukzyll.ukubf6.com/20220527/NIgfOdhM/index.m3u8?t=1764490721765
39蜜桃成熟时33D,https://play.subokk.com/play/NbW4Q7Ed/index.m3u8
40兽性诱惑之赤裸性游戏,https://yzzy.play-cdn6.com/20220805/8742_21203fa9/index.m3u8?t=1764490892225
41满清十大酷刑之杨乃武与小白菜,https://bfikuncdn.com/20240423/i3VnccSZ/index.m3u8?t=1764491034766
42满清十大酷刑之赤裸凌迟,https://play.phimgood.com/20250831/25950_ca8a2575/index.m3u8?t=1764510632070
43big波诱惑,https://play.subokk.com/play/1aMp7ReW/index.m3u8
44玉蒲团笑传之大內密探零零性,https://jpzy01.com/20240514/EK0sDhFi/index.m3u8?t=1764491437668
45爱很烂(无码),https://jpzy01.com/20211123/ds6ASR5i/index.m3u8?t=1764491676709
46苹果,https://play.subokk.com/play/1aMj09Pb/index.m3u8
47天浴,https://v.cdnlz2.com/20230918/26240_a6b81ab0/index.m3u8?t=1764492072297
48色戒,https://1080p.huyall.com/play/0dNxgO8a/index.m3u8?t=1764492136224
49聊斋志异之孽欲孤鬼,https://play.subokk.com/play/Xe0gMZvd/index.m3u8?t=1764492414384
50兽性新人类,https://yzzy.play-cdn7.com/20220701/2384_e248cbb9/index.m3u8?t=1764492497766
51兽性新人类2失忆性行为,https://yzzy.play-cdn9.com/20220927/20_5a5a0b21/index.m3u8?t=1764492490362
52聊斋艳奇之陆判性经,https://vip.lz15uu.com/20221003/329_2b99c463/index.m3u8?t=1764492625082
53制服的挑逗,https://s1.bfllvip.com/video/zhifudetiaodou/%E4%B8%AD%E5%AD%97/index.m3u8?t=1764492746431
54色欲城市之赤裸姐妹花,https://yzzy.play-cdn8.com/20220911/19276_b0e6b068/index.m3u8?t=1764492809683
55男偷情女出墙(无码),https://vostrely.com/20241229/12ADicu1/index.m3u8
56风情小姨子(无码),https://svip.yyzy-play.vip/20240317/174_daf88a54/2000k/hls/mixed.m3u8
57辣妹交友记(无码),https://jpzy01.com/20230428/4s3zmkMH/1000kb/hls/index.m3u8
58齐天大性II之大破盘丝洞,https://v8.yuglf.com/202310/10/swE3mnY9Ku1/video/index.m3u8?t=1764508812894
59齐天大性之大闹女儿国,https://1080p.huyall.com/play/vbmyq3pb/index.m3u8?t=1764510081766
60偷窥无罪,https://vostrely.com/20230308/EMnvvLhN/index.m3u8?t=1764508955434
61偷窥无罪2,https://ukzyll.ukubf6.com/20220716/eZrqMx1k/index.m3u8?t=1764509022015
62偷窥无罪3绝色网吧,https://1080p.huyall.com/play/QbYvWAWd/index.m3u8?t=1764509692549
63偷窥无罪4淫人师表,https://jpzy01.com/20240502/Kj7kl0YI/index.m3u8?t=1764492332227
64百分百挑逗,https://vip1.lz-cdn1.com/20220327/585_779ead1d/index.m3u8?t=1764509360291
65愈穷愈见鬼,https://play.maoyanplay.top/20250812/Slj5aYnl/index.m3u8?t=1764509464562
66灯草和尚2之白蛇前传,https://1080p.huyall.com/play/6dB58Wb7/index.m3u8
67水浒传之英雄好色,https://v1.1bbffvip.com/20240730/wItixYZR/index.m3u8?t=1764509613876
68还枝格格,https://v.huosucdn.com/20250727/yLcU5Ndf/index.m3u8?t=1764510211129
69痛爱,https://v.huosucdn.com/20250803/hexR0pwM/index.m3u8
70魔鬼屠夫,https://v.huosucdn.com/20251010/ImQTD2zi/1000kb/hls/index.m3u8
71淫欲女飞贼,https://jpzy01.com/20221110/GXVKQnTp/index.m3u8?t=1764509220668
72杀人渡假屋,https://yzzy.play-cdn6.com/20220805/8739_99bc78cf/index.m3u8?t=1764510789614
73灭门惨案之孽杀,https://vip15.play-cdn15.com/20230822/24186_583600ea/index.m3u8?t=1764510914696
74灭门惨案2:借种,https://jpzy01.com/20211114/UfyaRYxm/index.m3u8?t=1764512016004
75性爱韦小宝之玩女大王,https://yzzy.play-cdn8.com/20220911/19278_871cc3d0/index.m3u8?t=1764511171817
76魔鬼天使(徐若瑄),https://vip3.bfbfhao.com/20240725/rYmDY49x/index.m3u8?t=1764511291834
77换妻换上瘾,https://v.huosucdn.com/20251007/lxVO5L3h/index.m3u8
78情难自制,https://v.huosucdn.com/20250803/GpgKkhWw/index.m3u8
79卿本佳人,https://s1.bfllvip.com/video/qingbenjiaren/HD%E4%B8%AD%E5%AD%97/index.m3u8?t=1764511707426
80偷情男女,https://jpzy01.com/20240617/Qd37CNBE/index.m3u8?t=1764511768674
81她来自胡志明市,https://yzzy.play-cdn6.com/20220805/8741_da7facbf/index.m3u8
82玉女聊斋,https://yzzy.play-cdn9.com/20220927/12_c80ba343/index.m3u8
83三级蔷薇之恋,https://play.maoyanplay.top/20250808/PRcJMxaX/1000kb/hls/index.m3u8
84赶尸艳谈(无码),https://vip2.bfbfhao.com/20210804/cSob3iZH/index.m3u8?t=1764512218153
85不扣纽的女孩(李丽珍),https://ukzyll.ukubf6.com/20220525/ghXe6urh/index.m3u8?t=1764512564766
86终极猎杀(徐若瑄),https://s1.bfllvip.com/video/zhongjiliesha/%E4%B8%AD%E5%AD%97/index.m3u8?t=1764513248213
87杨贵妃淫史(无码),https://m3u8.cdn202511.com/videos/202411/21/673e60403276de039d31a373/a812fa/index.m3u8
88赤裸天使(徐若瑄),https://jpzy01.com/20221218/KTysPP0x/index.m3u8?t=1764514037260
89人间炼狱之淫间道,https://v8.yuglf.com/202310/12/qr2n0j9v221/video/2000k_1080/hls/index.m3u8
90灵与欲,https://yzzy.play-cdn14.com/20230704/28364_7df0314a/index.m3u8?t=1764515771766
传媒系列(34部),#genre#
1麻豆传媒MDSR-0009-1.苏语棠.艾熙.极品嫂子.夏日欲火无套乱伦.情色文学.4P,https://m3md.n6uem8.xyz/doudou/ms/dfc18a8a868268864bc36d1c8__746738/hls/1/index.m3u8
2麻豆传媒MDCM-0012.周甯.黎芷媗.端午特辑.派对咖屈原.古代肉棒狂操现代骚逼,https://m3md.n6uem8.xyz/doudou/ms/cce74675501968864bae2c675__746735/hls/1/index.m3u8
3麻豆传媒MD-0359.艾悠.黎芷媗.用骚穴快速晋升的年轻女医.用尺上位,https://m3md.n6uem8.xyz/doudou/ms/3d1a754f939168864b96b8c77__746734/hls/1/index.m3u8
4麻豆传媒MD-0353.夏晴子.圆圆.父亲节的淫乱4P登顶.野外中出母女丼,https://m3md.n6uem8.xyz/doudou/ms/f0bc782b503168864b80cc8e3__746733/hls/1/index.m3u8
5麻豆传媒MD-0349.李蓉蓉.痴女技师榨精按摩术.意外解锁无套性爱服务,https://m3md.n6uem8.xyz/doudou/ms/d254cc4d3131868864b6940215__746731/hls/1/index.m3u8
6麻豆传媒MSD-205.狐不妖.职场反差婊卖身拜金.浴火焚身跪求内射,https://m3md.n6uem8.xyz/doudou/ms/24791cc99391684f96cbd732b__692878/hls/1/index.m3u8
7麻豆传媒MGL-0006.宋南伊.苏樱花.麻豆万能服务公司.破处的滋味,https://m3md.n6uem8.xyz/doudou/ms/dd6c5a158759684f96b0780de__692877/hls/1/index.m3u8
8麻豆传媒MDWP-0034.苏畅.淫行超商.上班偷欢的女店员,https://m3md.n6uem8.xyz/doudou/ms/b8ddf0c35022684aa9b107a0a__690638/hls/1/index.m3u8
9麻豆传媒MDSR-0008-2.李蓉蓉.黎芷萱.蓝天航空公司的空姐EP2.权色交易多P游戏无套中出,https://m3md.n6uem8.xyz/doudou/ms/2a1e91a79071684aa994627f6__690637/hls/1/index.m3u8
10麻豆传媒MD-0358.温芮欣.艾熙.京东做爱的外卖总裁.霸道总裁亲自下海操骚屄,https://m3md.n6uem8.xyz/doudou/ms/7c1d16fc9404684aa9548ae45__690636/hls/1/index.m3u8
11麻豆传媒MGL-0005.周甯.林思妤.麻豆万能服务公司.爸爸的遗愿,https://m3md.n6uem8.xyz/doudou/ms/7b5a9c13513968426d49c7249__686980/hls/1/index.m3u8
12麻豆传媒LY-068.许可可.我的妹妹不可能这么可爱.妹妹的直播流量秘籍,https://m3md.n6uem8.xyz/doudou/ms/091e68482819268fb9c93a55c8__908329/hls/1/index.m3u8
13麻豆传媒MD-0347.宋南伊.工人强插色气人妻.背着残疾丈夫狂抽插,https://m3md.n6uem8.xyz/doudou/ms/59eda5eb2740268fb9cb08a489__908330/hls/1/index.m3u8
14麻豆传媒MD-0348.艾熙.周宁.黑人干爆亚洲骚穴实录.黑色巨屌激战双女,https://m3md.n6uem8.xyz/doudou/ms/19457a652739968fb9cbf3e6fa__908331/hls/1/index.m3u8
15麻豆传媒MDSR-0010-1.苏畅.苡若.警探姐妹花.EP1.淫贼狂操肉奴女警,https://m3md.n6uem8.xyz/doudou/ms/1603cf4f2819268fb9ce25ce2a__908335/hls/1/index.m3u8
16麻豆传媒MDCM-0014.苏畅.国风按摩院.月照春楼淫吾恨.ASMR淫声浪语颅内高潮,https://m3md.n6uem8.xyz/doudou/ms/45f8534e2740268fb9cd0b2f32__908333/hls/1/index.m3u8
17麻豆传媒MGL-0008.夏晴子.凌薇.麻豆万能服务公司.对姐妹们的双飞复仇记,https://m3md.n6uem8.xyz/doudou/ms/c1d1ab992534368fc4af42ad38__909593/hls/1/index.m3u8
18麻豆传媒MHG-002-1.Bunny.OL女上司男女全都吃,https://m3md.n6uem8.xyz/doudou/ms/cded38f42534368fc4b11af2fb__909594/hls/1/index.m3u8
19麻豆传媒MHG-002-2.苏畅.霸道女上司强取榨精,https://m3md.n6uem8.xyz/doudou/ms/f7999f1a29366902320a7a941__921331/hls/1/index.m3u8
20麻豆传媒MD-0351.苏语棠.圆圆.老中医的孕妇回春疗法.媳妇与婆婆再度发情,https://m3md.n6uem8.xyz/doudou/ms/52ef7321907668426d19cec3e__686977/hls/1/index.m3u8
21麻豆传媒MDSR-0008-1.艾熙.艾悠.蓝天航空公司的空姐EP1.升迁下的性爱调教,https://m3md.n6uem8.xyz/doudou/ms/7ffabf5b898368426d2ec15eb__686978/hls/1/index.m3u8
22麻豆传媒MD-0344.张芸熙.露露.隔壁人妻的诱惑.爆乳巨双重潮吹,https://m3md.n6uem8.xyz/doudou/ms/856000ec907168426cfd7adbc__686976/hls/1/index.m3u8
23麻豆传媒MD-0352.优娜.新娘的花嫁.优娜引退作,https://m3md.n6uem8.xyz/doudou/ms/f61c99719071683d2f21d6800__684731/hls/1/index.m3u8
24麻豆传媒MD-0345.沈娜娜.露露.父丧姐妹的原罪.悲情乱交双逼奉还,https://m3md.n6uem8.xyz/doudou/ms/55a310d18708683d220884790__684730/hls/1/index.m3u8
25麻豆传媒SZL-035.思雨.淫欲旺盛的姐姐色诱表弟家中做爱,https://m3md.n6uem8.xyz/doudou/ms/7ffabf5b898368426d2ec15eb__686978/hls/1/index.m3u8
26麻豆传媒SZL-034.丫丫.极品嫩穴萝莉学妹.无毛小骚逼第一视角猛操,https://m3md.n6uem8.xyz/doudou/ms/a0e9577a378068236a30a329d__525415/hls/1/index.m3u8
